idrev_places;text;estrellas;label;fecha_q;fecha_rev;id_place;usuarios_iduser;num palabras
ChdDSUhNMG9nS0VJQ0FnSUM2aU1yYmxRRRAB;Me atendieron de manera especial y personalizado;4;positivo;2022-8-3;Hace 11 meses;4.34200857436785E+016;1.17551640055541E+020;7
ChdDSUhNMG9nS0VJQ0FnSUM2aUltMnBRRRAB;Medidas de combustible exelente;5;positivo;2022-7-26;Hace 10 meses;4639477415666;1.04114809655018E+020;4
ChdDSUhNMG9nS0VJQ0FnSUM2aUlybmhnRRAB;Quedo muy buena la estación con su remuneración.;4;positivo;2022-7-26;Hace 10 meses;4719435740466835;1.12090506445886E+020;8
ChdDSUhNMG9nS0VJQ0FnSUM2aUtyRXd3RRAB;EDS con los mejores precios de combustibles en el sector;4;positivo;2022-7-26;Hace 10 meses;469351740914952;1.17551640055541E+020;10
ChdDSUhNMG9nS0VJQ0FnSUM2aUw2emlRRRAB;Muy buen servicio y revisión del aceite rápido y honesto.;4;positivo;2022-7-26;Hace 10 meses;4.67244357410538E+016;1.07051713234116E+020;10
ChdDSUhNMG9nS0VJQ0FnSUM2aUxTaXNnRRAB;Galón de gasolina a $9010 pesos;4;positivo;2022-7-26;Hace 10 meses;4694931740683894;1.14318471602681E+020;6
ChdDSUhNMG9nS0VJQ0FnSUM2aVBfZC13RRAB;Buen servicio. Poca congestión al recargar ⛽;5;positivo;2022-7-26;Hace 10 meses;4719897405882;1.18038499673198E+020;7
ChdDSUhNMG9nS0VJQ0FnSUM2aVBLaGp3RRAB;Muy bueno el servicio;4;positivo;2022-7-26;Hace 10 meses;464043674115471;1.06844168961633E+020;4
ChdDSUhNMG9nS0VJQ0FnSUM2aWMzUHRBRRAB;Los mejores precios para gasolina extra en el norte de Bogotá;5;positivo;2022-7-26;Hace 10 meses;4.68882557404724E+016;1.18411364843899E+020;11
ChdDSUhNMG9nS0VJQ0FnSUM2aWZ6NGxBRRAB;Aprovechen por cada 40mil pesos dan una boleta para la rifa de motos, carro;4;positivo;2022-7-26;Hace 10 meses;4.74645277402274E+016;1.12163331916587E+020;14
ChdDSUhNMG9nS0VJQ0FnSUM2aWZXRDl3RRAB; ¡Un poco abarrotado! pero más barato que otras gasolineras;4;positivo;2022-7-26;Hace 10 meses;4.73865797406535E+016;1.03091737132868E+020;9
ChdDSUhNMG9nS0VJQ0FnSUM2aXVyWjBnRRAB;Cuenta con múltiples formas de acumular puntos;5;positivo;2022-7-26;Hace 10 meses;4.6640279741095E+016;1.0931018000619E+020;7
ChdDSUhNMG9nS0VJQ0FnSUM2aXZQcTJRRRAB;Buenísimo;5;positivo;2022-7-26;Hace 10 meses;464043674115471;1.16313825783632E+020;1
ChdDSUhNMG9nS0VJQ0FnSUM2ay1pMXpRRRAB;Es uno de los Mejores sitios,  por decir El Mejor en Toda la Zona de mata tigres, el Restrepo y Av primera de mayo,  la calidad y  cantidad de la Medida es Superior a todas las demás marcas, atienden Rápido,  también está bien ubicado por;5;positivo;2022-7-28;Hace 10 meses;4.58828047411459E+016;1.07233840712561E+020;45
ChdDSUhNMG9nS0VJQ0FnSUM2ay1tTy1nRRAB;Ubicada en un buen lugar;4;positivo;2022-7-26;Hace 10 meses;4639477415666;1.03168527490994E+020;5
ChdDSUhNMG9nS0VJQ0FnSUM2azZuVXBRRRAB;Muyyyyy buena la atención;5;positivo;2022-8-3;Hace 10 meses;4.85268447404942E+016;1.08970642224446E+020;4
ChdDSUhNMG9nS0VJQ0FnSUM2b3FpOGlnRRAB;Bien;3;positivo;2022-8-3;Hace 11 meses;4.55057617409936E+016;1.12861294239741E+020;1
ChdDSUhNMG9nS0VJQ0FnSUM2bjRlYmd3RRAB;Buen precio de combustible.;5;positivo;2022-8-3;Hace 10 meses;4.57884487409881E+016;1.12111277478397E+020;4
ChdDSUhNMG9nS0VJQ0FnSUM2bk1yem13RRAB;Tiene zona de comidas cerca y cajeros, lugar tranquilo y agradable!;5;positivo;2022-8-3;Hace 11 meses;4.65179177405699E+016;1.00685964974953E+020;11
ChdDSUhNMG9nS0VJQ0FnSUM2bmFlSWpnRRAB;La gasolina no es buena;2;negativo;2022-8-3;Hace 10 meses;4.57714977422226E+016;1.0791263345572E+020;5
ChdDSUhNMG9nS0VJQ0FnSUM2bnYtRTd3RRAB;Existe hace bastantes años y siempre se han caracterizado por ofrecer un buen servicio.;5;positivo;2022-8-2;Hace 10 meses;4816937436176;1.05686715862686E+020;14
ChdDSUhNMG9nS0VJQ0FnSUM2bTllX2d3RRAB;El mejor precio de la zona !!;5;positivo;2022-7-26;Hace 10 meses;4.74112917408999E+016;1.14637455373313E+020;7
ChdDSUhNMG9nS0VJQ0FnSUM2bU1YQWlnRRAB;La Estación ofrece excelente servicio en la venta de combustibles, llenado ŕápido y óptimo, ademas ofrece un hotel absolutente organizado que cumple con los estándares turísticos bajo la Norma, también en este se encuentra un restaurante que brinda buema atención a los clientes.;5;positivo;2022-8-2;Hace 11 meses;4.94849817430049E+016;1.09339291469452E+020;43
ChdDSUhNMG9nS0VJQ0FnSUM2bU9Lcmh3RRAB;Muy lento el servicio....!;2;negativo;2022-7-26;Hace 10 meses;464043674115471;1.07181846448372E+020;4
ChdDSUhNMG9nS0VJQ0FnSUM2bUlmMjRnRRAB;Ahora es Primax. Cómo todo lo nuevo, buen servicio en la gasolinera. Están terminando de arreglar el resto de servicios;4;positivo;2022-8-3;Hace 11 meses;4.94743147395115E+016;1.16421851964976E+020;20
ChdDSUhNMG9nS0VJQ0FnSUM2bUpiT2lBRRAB;Rápido y buena atención.;5;positivo;2022-7-26;Hace 10 meses;4.59093227412556E+016;1.08860537998993E+020;4
ChdDSUhNMG9nS0VJQ0FnSUM2bUsyVXZBRRAB;Muy costosa la gasolina extra;3;negativo;2022-7-26;Hace 10 meses;4718154740685686;1.12032132446997E+020;5
ChdDSUhNMG9nS0VJQ0FnSUM2bUtQZS1BRRAB;Buena medida, lavadero impecable, todos los servicios son muy buenos, la tienda se remodelo y se ve muy bien, el personal es muy formal, el café delicioso... Volveré muy pronto;5;positivo;2022-7-28;Hace 10 meses;463405374101517;1.12985863075634E+020;30
ChdDSUhNMG9nS0VJQ0FnSUM2bUttMDl3RRAB;Servicio excelente y rápido muy cómodo el ingreso y la salida;4;positivo;2022-7-26;Hace 10 meses;4.72137857406094E+016;1.0302484497371E+020;11
ChdDSUhNMG9nS0VJQ0FnSUM2bXJtdl93RRAB;Excelente atencion;5;positivo;2022-7-26;Hace 10 meses;4.6539906741419E+016;1.16973654935166E+020;2
ChdDSUhNMG9nS0VJQ0FnSUM2bzVlOWlBRRAB;Los precios son menores respecto a otros;5;positivo;2022-7-26;Hace 10 meses;4.67244357410538E+016;1.12491979283617E+020;7
ChdDSUhNMG9nS0VJQ0FnSUM2c05mQ3pRRRAB;La gasolina en esta estación de servicio es más económica que en otros lugares ,por lo general hay que hacer filas que te pueden tardar hasta 20 minutos.;4;positivo;2022-7-26;Hace 10 meses;4.73865797406535E+016;1.15764597536189E+020;28
ChdDSUhNMG9nS0VJQ0FnSUM2c183cjRnRRAB;Muy bien ubicada;5;positivo;2022-7-28;Hace 10 meses;4.75702047415811E+016;1.01357595351352E+020;3
ChdDSUhNMG9nS0VJQ0FnSUM2c2N6bTJRRRAB;Muy rica las empanadas y los chorisos;3;positivo;2022-8-2;Hace 10 meses;4.87458267446981E+016;1.07225933409791E+020;7
ChdDSUhNMG9nS0VJQ0FnSUM2c3FLb193RRAB;Muy bien;4;positivo;2022-7-28;Hace 10 meses;4.75702047415811E+016;1.16093425766763E+020;2
ChdDSUhNMG9nS0VJQ0FnSUM2cE5iZHl3RRAB;Lo malo de esa estación de servicio es que siempre están los mismos pidiendo limosna o vendiendo bolsa de basura es muy aburridor que no termina uno de llegar cuando tiene uno de estos personajes en la ventana y si para uno a comer en;4;negativo;2022-7-26;Hace 10 meses;4688447406199;1.07793551141616E+020;45
ChdDSUhNMG9nS0VJQ0FnSUM2cEp6RXZ3RRAB;Excelente precio y atención;5;positivo;2022-7-26;Hace 10 meses;4.64553177413034E+016;1.03665340738593E+020;4
ChdDSUhNMG9nS0VJQ0FnSUM2cGVDUnp3RRAB;Muy central;4;positivo;2022-7-26;Hace 10 meses;4.59093227412556E+016;1.15763657930576E+020;2
ChdDSUhNMG9nS0VJQ0FnSUM2cHJINTV3RRAB;Buena atención , amabilidad.;5;positivo;2022-7-28;Hace 10 meses;6.19695877555764E+016;1.16104523821076E+020;4
ChdDSUhNMG9nS0VJQ0FnSUM2ck1Ucl9nRRAB;Buena atención y servicio;5;positivo;2022-7-26;Hace 10 meses;471675774093089;1.07691755584845E+020;4
ChdDSUhNMG9nS0VJQ0FnSUM2cllLR2dRRRAB;La atención no es buena y la medida del combustible es dudosa... Tanquee hay un par de veces y nunca regrese.;4;positivo;2022-8-2;Hace 10 meses;4816937436176;1.17022114744285E+020;21
ChdDSUhNMG9nS0VJQ0FnSUM2cmNuWjdRRRAB;Buen servicio....precios muy bajos, únicos en el sector.;5;positivo;2022-7-26;Hace 10 meses;4.62704317406575E+016;1.1165366336814E+020;8
ChdDSUhNMG9nS0VJQ0FnSUM2cnBxUWpRRRAB;Está bien;3;positivo;2022-7-28;Hace 10 meses;1.15342543729011E+017;1.16083333519494E+020;2
ChdDSUhNMG9nS0VJQ0FnSUM2cnV2NW1RRRAB;Como siempre todo en orden;5;positivo;2022-8-3;Hace 10 meses;4.86950227402262E+016;1.14939257043428E+020;5
ChdDSUhNMG9nS0VJQ0FnSUM2cnZlQjd3RRAB;Excelentes precios.;5;positivo;2022-7-26;Hace 10 meses;4.69793557410483E+016;1.18132294936582E+020;2
ChdDSUhNMG9nS0VJQ0FnSUM2cU8tSnJRRRAB;Bonita cafetería, buen servicio y cómodo para tanques.;5;positivo;2022-8-3;Hace 11 meses;492349574040753;1.05225357320694E+020;8
ChdDSUhNMG9nS0VJQ0FnSUM2cUt2ejhnRRAB;Ágil, fluye rápido;5;positivo;2022-7-26;Hace 10 meses;4688447406199;1.03416221812365E+020;3
ChdDSUhNMG9nS0VJQ0FnSUM2cWJ2UW1RRRAB;Baños gratis.;4;positivo;2022-8-3;Hace 10 meses;5.02345817400153E+016;1.06007503455824E+020;2
ChdDSUhNMG9nS0VJQ0FnSUM2cWZ5aW1nRRAB;La vulcanizacion de la llanta se demoró 2 horas más de lo acordado y lo peor es que fueron aumentando el tiempo de media hora en media hora mientras me entraba allí, sin tener en cuenta el tiempo ni las necesidades del cliente, si hablaran;1;negativo;2022-7-26;Hace 10 meses;4718903674055257;1.14684472430314E+020;45
ChdDSUhNMG9nS0VJQ0FnSUM2cXMyVThRRRAB;Muy buen servício;5;positivo;2022-8-3;Hace 11 meses;4.56665037422806E+016;1.11562499412153E+020;3
ChdDSUhNMG9nS0VJQ0FnSUM2cy1fZHpnRRAB;Muy buenos precios y atención;5;positivo;2022-7-28;Hace 10 meses;4.67576977414058E+016;1.12579672516211E+020;5
ChdDSUhNMG9nS0VJQ0FnSUM2czU3VXFRRRAB;Estación excelente para repostar.;4;positivo;2022-8-2;Hace 10 meses;4998977434079;1.15056203968151E+020;4
ChdDSUhNMG9nS0VJQ0FnSUM2czVTdjZ3RRAB;Muy bueno el servicio, la medida y tiene para inflar las llantas, recomendadisimo;5;positivo;2022-7-26;Hace 10 meses;4.64553177413034E+016;1.08810340659686E+020;13
ChdDSUhNMG9nS0VJQ0FnSUM2czVxZTB3RRAB;Agradable;5;positivo;2022-7-28;Hace 10 meses;4.69879497405525E+016;1.06636901458501E+020;1
ChdDSUhNMG9nS0VJQ0FnSUM2d2FfRnhBRRAB;La gasolina, sale excelente y rindeeeee;5;positivo;2022-7-26;Hace 10 meses;4.74162787413804E+016;1.05604058458887E+020;6
ChdDSUhNMG9nS0VJQ0FnSUM2d3B1NmlBRRAB;Excelente servicio y productos.;5;positivo;2022-7-26;Hace 10 meses;4.59136667408308E+016;1.15987268923199E+020;4
ChdDSUhNMG9nS0VJQ0FnSUM2d3NtRTNRRRAB;Exelente atención;5;positivo;2022-7-26;Hace 10 meses;468765174074794;1.11451311397032E+020;2
ChdDSUhNMG9nS0VJQ0FnSUM2dC1iRW9BRRAB;estacion de servicio amplia, alli el galon de gasolina es mas economico frente a otras estaciones. por la misma economia el servicio se demora y se generan filas.;4;positivo;2022-7-28;Hace 10 meses;4580642774154869;1.05726048251709E+020;28
ChdDSUhNMG9nS0VJQ0FnSUM2dE4zT3NBRRAB;Eficaz;5;positivo;2022-7-28;Hace 10 meses;4.67341467410523E+016;1.02589346176396E+020;1
ChdDSUhNMG9nS0VJQ0FnSUM2dGRQUWpRRRAB;Buen servicio...;5;positivo;2022-8-3;Hace 10 meses;4.72423477395915E+016;1.17384684804095E+020;2
ChdDSUhNMG9nS0VJQ0FnSUM2dGRxeDJ3RRAB;Bueno;5;positivo;2022-8-3;Hace 10 meses;4.56665037422806E+016;1.01620652348697E+020;1
ChdDSUhNMG9nS0VJQ0FnSUM2dGVYR2hBRRAB;El domingo no es problema cargar su vehículo con combustible teniendo en cuenta que hay ciclovía. Está todo debidamente demarcado y las personas del lugar son muy amables.;5;positivo;2022-7-26;Hace 10 meses;4.62704317406575E+016;1.05662952761621E+020;28
ChdDSUhNMG9nS0VJQ0FnSUM2di02b21RRRAB;Muy buen servicio;5;positivo;2022-8-3;Hace 10 meses;4.34200857436785E+016;1.02379237987193E+020;3
ChdDSUhNMG9nS0VJQ0FnSUM2djdTYzRBRRAB;Otra opción para tanquear.;4;positivo;2022-7-28;Hace 10 meses;4589273474161609;1.03312855156535E+020;4
ChdDSUhNMG9nS0VJQ0FnSUM2djVyTHZ3RRAB;Gasolina corriente más económica que en otras estaciones;4;positivo;2022-7-26;Hace 10 meses;4719435740466835;1.022727014919E+020;8
ChdDSUhNMG9nS0VJQ0FnSUM2dk56TGxBRRAB;Tiene un parque al frente que es muy bonito;5;positivo;2022-7-28;Hace 10 meses;4.63952627410735E+016;1.17587167323872E+020;9
ChdDSUhNMG9nS0VJQ0FnSUM2dklMTmdnRRAB;Super me encanta que tiene una panadería donde puede uno parar luego del trancon saliendo de Bogotá;4;positivo;2022-8-3;Hace 11 meses;4.56665037422806E+016;1.11012071749877E+020;17
ChdDSUhNMG9nS0VJQ0FnSUM2dklpeTZ3RRAB;Baños limpios, con jabón y papel y gratis! Algo poco común en las bombas de Colombia;5;positivo;2022-8-3;Hace 11 meses;4.40845777438956E+016;1.11364615171869E+020;16
ChdDSUhNMG9nS0VJQ0FnSUM2dl9pUHN3RRAB;Malo;3;negativo;2022-8-2;Hace 10 meses;5130927415727;1.09554513050823E+020;1
ChdDSUhNMG9nS0VJQ0FnSUM2dlB6UV93RRAB;Siempre tanqueo gas vehicular, los baños son muy limpios, los empleados muy amables y aprovecho para comer en el local que queda alli. Ahhh y hay cajero de Bancolombia;5;positivo;2022-8-3;Hace 11 meses;4.84916357405496E+016;1.04517044667547E+020;29
ChdDSUhNMG9nS0VJQ0FnSUM2dmZIbnlRRRAB;Precio justo buena atencion;5;positivo;2022-8-3;Hace 10 meses;4.7589537740448E+016;1.06497687614914E+020;4
ChdDSUhNMG9nS0VJQ0FnSUM2dS1tOW5BRRAB;Económica;5;positivo;2022-7-26;Hace 10 meses;4.65711927413773E+016;1.17182046944384E+020;1
ChdDSUhNMG9nS0VJQ0FnSUM2dU1faHhRRRAB;Buen precio y medida;5;positivo;2022-7-26;Hace 10 meses;4.60206387413334E+016;1.16948429944563E+020;4
ChdDSUhNMG9nS0VJQ0FnSUM2dUk3bjN3RRAB;Es una empresa comprometida con el medio ambiente;5;positivo;2022-7-28;Hace 10 meses;4.63952627410735E+016;1.10504359584698E+020;8
ChdDSUhNMG9nS0VJQ0FnSUM2dXBMYTlnRRAB;Estación de gasolina bien ubicada y con precios justos,;5;positivo;2022-8-3;Hace 11 meses;4633006740640668;1.08837507923826E+020;9
ChdDSUhNMG9nS0VJQ0FnSUM2dXJiODl3RRAB;Ofrecen gas vehicular buen precio gasolina excelente atención;4;positivo;2022-7-26;Hace 10 meses;4606434174076861;1.10354780794814E+020;8
ChdDSUhNMG9nS0VJQ0FnSUM2dXNLV2tnRRAB;Baños siempre disponibles. Amables y atentos. Puedo acumular millas.;5;positivo;2022-7-26;Hace 10 meses;4.6993703741112E+016;1.04236454689326E+020;9
ChdDSUhNMG9nS0VJQ0FnSUM2eC1qbzV3RRAB;buena medida;2;positivo;2022-7-26;Hace 10 meses;4.62704317406575E+016;1.04121774274981E+020;2
ChdDSUhNMG9nS0VJQ0FnSUM2eDdQaHZ3RRAB;Buen lugar;5;positivo;2022-7-26;Hace 10 meses;4.60594917413126E+016;1.16397085725594E+020;2
ChdDSUhNMG9nS0VJQ0FnSUM2eDRYVTh3RRAB;Cerca de casa.;5;positivo;2022-7-26;Hace 10 meses;4.6539906741419E+016;1.15627340883273E+020;3
ChdDSUhNMG9nS0VJQ0FnSUM2eE1tWF9nRRAB;Buena la atención al cliente;4;positivo;2022-7-28;Hace 10 meses;1.15342543729011E+017;1.04904536084666E+020;5
ChdDSUhNMG9nS0VJQ0FnSUM2eE55MjZ3RRAB;Buen precio buena calidad;5;positivo;2022-7-26;Hace 10 meses;4.66813327410966E+016;1.01401926944941E+020;4
ChdDSUhNMG9nS0VJQ0FnSUM2eE5hdnJRRRAB;"Excelente...quede muy contento con mi pension
Ademas la atencion es de 10 puntos";5;positivo;2022-7-28;Hace 10 meses;4.62475997410401E+016;1.12390166468325E+020;12
ChdDSUhNMG9nS0VJQ0FnSUM2eEthMDV3RRAB;Buen servicio.... Para el gas hy congestión entre las 9.30.y 10.30....taxis y camionetas urbanas.;4;positivo;2022-7-26;Hace 10 meses;4.73103297402422E+016;1.17699570804705E+020;14
ChdDSUhNMG9nS0VJQ0FnSUM2eExUeGlnRRAB;Ya no se llama Mobil se llama primax;2;negativo;2022-8-2;Hace 11 meses;4.81687367436244E+016;1.04372569509155E+020;8
ChdDSUhNMG9nS0VJQ0FnSUM2eHNIOW9nRRAB;Bueno sin problema;4;positivo;2022-7-26;Hace 10 meses;4.57864947410698E+016;1.1752905270329E+020;3
ChdDSUhNMG9nS0VJQ0FnSUM2eHY3QjZBRRAB;Buena estacion;3;positivo;2022-7-26;Hace 10 meses;466587740745194;1.11696990340258E+020;2
ChdDSUhNMG9nS0VJQ0FnSUM2ejdLYWhRRRAB;Buen servicio del islero;4;positivo;2022-7-26;Hace 10 meses;4.68882557404724E+016;1.03410302429377E+020;4
ChdDSUhNMG9nS0VJQ0FnSUM2ejlqWl9nRRAB;No vayan al montallantas dentro de la estación de servicio, trabajan personas sin escrúpulo que quieren robar a las personas;1;negativo;2022-7-26;Hace 10 meses;4.68838087408805E+016;1.15609083739133E+020;20
ChdDSUhNMG9nS0VJQ0FnSUM2ekpfUnFBRRAB;Muy demorado por qué no tienen vendedores y se demora una eternidad;2;negativo;2022-7-26;Hace 10 meses;4.67382067408843E+016;1.09514083581377E+020;12
ChdDSUhNMG9nS0VJQ0FnSUM2elBUd2hBRRAB;Pésimo servicio, se ponen es hablar y no atienden, varias veces he ido a tranquear y el servicio siempre es igual de Malo en ese lugar;1;negativo;2022-7-28;Hace 10 meses;4.66997387406379E+016;1.12915037158688E+020;26
ChdDSUhNMG9nS0VJQ0FnSUM2enBISDNRRRAB;Buen espacio;4;positivo;2022-7-26;Hace 10 meses;4572133374098321;1.16476619200008E+020;2
ChdDSUhNMG9nS0VJQ0FnSUM2enRTUXN3RRAB;Buen precio y servicio;5;positivo;2022-7-28;Hace 10 meses;4690390474145487;1.0034937118042E+020;4
ChdDSUhNMG9nS0VJQ0FnSUM2enZDYjNnRRAB;buen servicio, buen producto, se le siente al carro;4;positivo;2022-7-26;Hace 10 meses;4.66384887410938E+016;1.06169549070704E+020;9
ChdDSUhNMG9nS0VJQ0FnSUM2eTg3ejB3RRAB;Buen precio, buena medida, buena atención.;5;positivo;2022-7-26;Hace 10 meses;4.62704317406575E+016;1.09337882743816E+020;6
ChdDSUhNMG9nS0VJQ0FnSUM2eThPTzVBRRAB;Gran accesibilidad a la estacion, cuenta con un montallantas y revision mecanica ademas de una zona de comidas para el viaje;5;positivo;2022-7-26;Hace 10 meses;4.64553177413034E+016;1.02489999811422E+020;21
ChdDSUhNMG9nS0VJQ0FnSUM2eTlUdHR3RRAB;Tienen WiFi gratis!!;5;positivo;2022-8-3;Hace 10 meses;4.72423477395915E+016;1.03230854530089E+020;3
ChdDSUhNMG9nS0VJQ0FnSUM2eWFia2xnRRAB;Tds los servicios tenvion rapida;5;positivo;2022-7-26;Hace 10 meses;4.66384887410938E+016;1.06894206748315E+020;5
ChdDSUhNMG9nS0VJQ0FnSUM2LUtIZHV3RRAB;Buenos precios y buena atención;5;positivo;2022-8-3;Hace 11 meses;4633006740640668;1.10172090656269E+020;5
ChdDSUhNMG9nS0VJQ0FnSUM2LVAyWnNBRRAB;Prestan un buen servicio gracias;5;positivo;2022-7-26;Hace 10 meses;4694087774123264;1.07453315425827E+020;5
ChdDSUhNMG9nS0VJQ0FnSUM2M04teW9BRRAB;Muy buen precio la medida me parece que está dentro de lo normal,;5;positivo;2022-7-26;Hace 10 meses;4.74112917408999E+016;1.00573806764254E+020;13
ChdDSUhNMG9nS0VJQ0FnSUM2MDhIZ293RRAB;Buena atención,  buenos precios;5;positivo;2022-8-2;Hace 10 meses;5.06962367459989E+016;1.16957033062988E+020;4
ChdDSUhNMG9nS0VJQ0FnSUM2MDRISHhnRRAB;Buena atención y buena ubicación;5;positivo;2022-8-2;Hace 10 meses;5.06987517460044E+016;1.16957033062988E+020;5
ChdDSUhNMG9nS0VJQ0FnSUM2MElPNnJ3RRAB;Maravilloso;5;positivo;2022-7-26;Hace 10 meses;4.62704317406575E+016;1.06124969306915E+020;1
ChdDSUhNMG9nS0VJQ0FnSUM2MjdPUHFnRRAB;Buen lugar para tanquear con buen precio;5;positivo;2022-7-26;Hace 10 meses;4719435740466835;1.03270004016704E+020;7
ChdDSUhNMG9nS0VJQ0FnSUM2MjdXbTFnRRAB;El servicio es rápido;4;positivo;2022-7-26;Hace 10 meses;4.56706917412689E+016;1.1574617598294E+020;4
ChdDSUhNMG9nS0VJQ0FnSUM2Mm92SGl3RRAB;Medida aceptable;5;positivo;2022-7-26;Hace 10 meses;4.62704317406575E+016;1.06497687614914E+020;2
ChdDSUhNMG9nS0VJQ0FnSUM2MnN2OGhRRRAB;Un lugar con servicios en el camino;5;positivo;2022-8-3;Hace 11 meses;4.3732268738999E+016;1.06497687614914E+020;7
ChdDSUhNMG9nS0VJQ0FnSUM2MWQ3UnN3RRAB;Muy tranquilo  para  vivir  en este lugar  una vista  muy  Hermosa  y los  lugareños  son muy amables  y tienen  buenas  vias  de transporte;5;positivo;2022-7-26;Hace 10 meses;469649774084532;1.08820533016143E+020;23
ChdDSUhNMG9nS0VJQ0FnSUM2MzYtWGl3RRAB;Gran atencion.;5;positivo;2022-7-26;Hace 10 meses;4719435740466835;1.12845188211742E+020;2
ChdDSUhNMG9nS0VJQ0FnSUM2N0lmQnRnRRAB;Precios comodos;5;positivo;2022-7-26;Hace 10 meses;4.73865797406535E+016;1.1640889435595E+020;2
ChdDSUhNMG9nS0VJQ0FnSUM2N1AyX293RRAB;"Muy buen servicio al cliente
Hay cafetería restaurante, lavadero de carros y próximamente servio de gas vehicular";5;positivo;2022-8-2;Hace 11 meses;4968769743135446;1.09674633885653E+020;16
ChdDSUhNMG9nS0VJQ0FnSUM2N1BTc293RRAB;Muy mal el servicio mucho tranco y poca ajilidad;1;negativo;2022-7-26;Hace 10 meses;4.74112917408999E+016;1.03551115727019E+020;9
ChdDSUhNMG9nS0VJQ0FnSUM2N3JxNXFRRRAB;Está estación de servicio maneja precios más económicos que las demás del sector;5;positivo;2022-7-26;Hace 10 meses;4.61523767412757E+016;1.0441601519632E+020;13
ChdDSUhNMG9nS0VJQ0FnSUM2N3N6MWh3RRAB;Barato;5;positivo;2022-7-26;Hace 10 meses;4.63309187407006E+016;1.10164917891466E+020;1
ChdDSUhNMG9nS0VJQ0FnSUM2N3V5VGdBRRAB;Servicio rapido y no es muy lleno como otras gasolineras. Tiene montallantas.;5;positivo;2022-7-26;Hace 10 meses;4.73305937404478E+016;1.14755045190168E+020;12
ChdDSUhNMG9nS0VJQ0FnSUM2NDhuYndnRRAB;Muy costoso el galón de gasolina surtidores antiguos en los cuales no se confía la medida lastima no saben q 5 cuadras al occidente se encuentran estaciones de servicio más actualizadas y de exelente precio de combustible;1;negativo;2022-7-26;Hace 10 meses;4683636674142334;1.11451311397032E+020;37
ChdDSUhNMG9nS0VJQ0FnSUM2NDlYdjF3RRAB;Atención rápida, cordial y oportuna;5;positivo;2022-7-26;Hace 10 meses;4.6640279741095E+016;1.10734501689138E+020;5
ChdDSUhNMG9nS0VJQ0FnSUM2NE0zeHZ3RRAB;La atención al cliente es excelente;5;positivo;2022-7-26;Hace 10 meses;471376474097385;1.13155509384825E+020;6
ChdDSUhNMG9nS0VJQ0FnSUM2NFB5d3hnRRAB;Me gusta porque la medida es exacta y rinde el combustible.;5;positivo;2022-8-2;Hace 11 meses;4842991743458141;1.12533653068401E+020;11
ChdDSUhNMG9nS0VJQ0FnSUM2NFBDVjRRRRAB;Excelente atención al cliente.;5;positivo;2022-7-26;Hace 10 meses;4763817974031725;1.12450560886499E+020;4
ChdDSUhNMG9nS0VJQ0FnSUM2NFBxVjFBRRAB;Muy buen sitio  buena  atención al público;5;positivo;2022-7-26;Hace 10 meses;4.69285447412116E+016;1.06782223931142E+020;7
ChdDSUhNMG9nS0VJQ0FnSUM2NHBmZ3Z3RRAB;Excelente atención;5;positivo;2022-8-3;Hace 11 meses;4.58957147407111E+016;1.15247041374232E+020;2
ChdDSUhNMG9nS0VJQ0FnSUM2NHJyU3hnRRAB;Buen lugar para tanquear;5;positivo;2022-8-3;Hace 11 meses;4.65179177405699E+016;1.03270004016704E+020;4
ChdDSUhNMG9nS0VJQ0FnSUM2NjZQeGtnRRAB;Excelente combustible pero muchas filas para tanquear;4;positivo;2022-7-26;Hace 10 meses;4.67382067408843E+016;1.07137696193385E+020;7
ChdDSUhNMG9nS0VJQ0FnSUM2NnRfVDhBRRAB;Los señores isleros son arrogantes y atienden de mala gana;3;negativo;2022-7-28;Hace 10 meses;4.67341467410523E+016;1.02076077367392E+020;10
ChdDSUhNMG9nS0VJQ0FnSUM2NnYzSWxnRRAB;Buena atencion;5;positivo;2022-7-28;Hace 10 meses;4.6225473741246E+016;1.16495502109737E+020;2
ChdDSUhNMG9nS0VJQ0FnSUM2NTdpTXVnRRAB;Muy costosa la gasolina;3;negativo;2022-7-26;Hace 10 meses;4.70374587410179E+016;1.00157571308153E+020;4
ChdDSUhNMG9nS0VJQ0FnSUM2NUxQLTBRRRAB;Lleno una nesecidad que faltaba en este sitio muy cerca de todo;4;positivo;2022-8-3;Hace 11 meses;4.65179177405699E+016;1.02735870209225E+020;12
ChdDSUhNMG9nS0VJQ0FnSUM2NVlhcmxBRRAB;Buen precio y tienen gasolina extra de 98 octanos;5;positivo;2022-8-3;Hace 10 meses;4.57714977422226E+016;1.0336413755777E+020;9
ChdDSUhNMG9nS0VJQ0FnSUM2NWRhMm1RRRAB;Buena atención!!!;5;positivo;2022-7-26;Hace 10 meses;4.57900327412772E+016;1.14028465220074E+020;2
ChdDSUhNMG9nS0VJQ0FnSUM2NWVqb3FnRRAB;Atención;5;positivo;2022-8-3;Hace 10 meses;4.2610956745313E+016;1.00982562755163E+020;1
